Date;Open;High;Low;Close;Volume
2021-05-11;2246.205;2249.633;2188.514;2193.756;86617166
2021-05-12;2191.616;2215.691;2191.442;2205.795;46251636
2021-05-14;2227.603;2248.734;2212.356;2247.878;85453265
2021-05-17;2245.454;2253.588;2220.085;2230.397;60565363
2021-05-18;2245.92;2254.303;2239.691;2249.68;73214850
2021-05-19;2224.129;2226.657;2189.484;2201.512;98478529
2021-05-20;2214.756;2241.167;2204.471;2240.277;78201032
2021-05-21;2249.33;2249.459;2226.885;2240.839;75817319
2021-05-24;2243.003;2248.481;2235.766;2245.039;51596864
2021-05-25;2248.298;2254.419;2241.392;2243.171;68492152
2021-05-26;2245.327;2252.566;2220.651;2227.067;90513567
2021-05-27;2225.093;2251.521;2221.39;2244.462;168373743
2021-05-28;2249.573;2258.932;2240.885;2255.455;74478429
2021-05-31;2254.817;2259.635;2241.868;2241.868;70131957
2021-06-01;2253.037;2274.989;2250.765;2264.525;78247725
2021-06-02;2267.419;2275.752;2259.437;2268.801;72421954
2021-06-03;2269.879;2274.022;2248.684;2273.35;69646451
2021-06-04;2272.177;2286.852;2262.436;2271.426;60542580
2021-06-07;2271.243;2280.007;2265.7;2267.709;51310250
2021-06-08;2264.229;2281.567;2261.602;2274.877;58805438
2021-06-09;2276.421;2278.254;2264.835;2272.289;51162548
2021-06-10;2273.252;2273.252;2260.521;2267.922;63309799
2021-06-11;2269.33;2281.399;2263.325;2278.601;55428849
2021-06-14;2286.216;2300.382;2274.651;2284.642;56970488
2021-06-15;2294.873;2298.108;2278.149;2280.073;62179787
2021-06-16;2283.024;2293.282;2273.788;2286.408;72315995
2021-06-17;2275.598;2283.99;2269.548;2272.812;72145822
2021-06-18;2267.623;2285.855;2245.202;2248.019;108305798
2021-06-21;2233.724;2270.065;2227.25;2265.868;64945138
2021-06-22;2272.209;2274.094;2253.639;2268.004;63194445
2021-06-23;2272.121;2275.126;2242.241;2242.241;72665989
2021-06-24;2246.231;2271.538;2245.219;2270.94;62663322
2021-06-28;2275.625;2276.978;2254.015;2256.339;66195957
2021-06-29;2256.781;2282.331;2256.31;2279.755;56768197
2021-06-30;2280.047;2285.85;2249.017;2263.131;97162845
2021-07-01;2273.398;2279.487;2254.415;2273.889;69867308
2021-07-02;2280.714;2299.007;2279.867;2288.929;61634141
2021-07-05;2286.537;2299.316;2271.944;2299.066;43534406
2021-07-06;2300.36;2312.771;2285.044;2288.696;56722169
2021-07-07;2299.731;2326.075;2299.731;2326.075;62031097
2021-07-08;2317.559;2321.226;2279.119;2289.944;71030262
2021-07-09;2301.939;2321.349;2299.016;2319.533;61435350
2021-07-12;2320.875;2338.104;2313.214;2337.73;48984742
2021-07-13;2339.913;2353.305;2333.685;2349.188;56875336
2021-07-14;2344.409;2358.675;2338.421;2356.34;58696458
2021-07-15;2354.176;2364.993;2337.81;2344.489;65914929
2021-07-16;2348.655;2355.059;2332.122;2338.804;121521471
2021-07-19;2330.479;2330.479;2280.537;2287.465;89484783
2021-07-20;2298.126;2310.197;2281.929;2303.54;87579725
2021-07-21;2317.235;2338.733;2316.784;2334.373;100234327
2021-07-22;2346.959;2357.142;2341.023;2352.346;69520544
2021-07-23;2363.453;2384.799;2357.838;2384.687;64017165
2021-07-26;2377.811;2392.756;2375.107;2387.658;57067053
2021-07-27;2378.217;2385.721;2366.992;2375.972;59997553
2021-07-28;2378.784;2384.771;2373.621;2381.89;52205378
2021-07-29;2391.082;2392.463;2379.766;2384.193;53166637
2021-07-30;2369.38;2373.993;2353.141;2369.893;62937797
2021-08-02;2382.493;2392.693;2374.712;2381.657;54413672
2021-08-03;2382.373;2383.747;2370.649;2380.143;56115844
2021-08-04;2388.244;2397.295;2382.297;2393.103;52117723
2021-08-05;2391.023;2403.672;2390.395;2393.677;46530880
2021-08-06;2395.203;2396.406;2379.677;2380.462;43396316
2021-08-09;2375.801;2385.699;2367.508;2384.758;40525274
2021-08-10;2385.917;2395.282;2385.76;2393.736;42118245
2021-08-11;2397.176;2404.361;2388.295;2401.487;45455036
2021-08-12;2400.949;2406.314;2395.473;2405.527;43059419
2021-08-13;2405.973;2412.625;2403.795;2407.043;41122880
2021-08-16;2396.991;2397.075;2368.659;2373.548;51325496
2021-08-17;2367.26;2386.313;2363.105;2383.453;56327856
2021-08-18;2385.585;2393.644;2367.977;2371.374;51546970
2021-08-19;2341.676;2350.454;2314.078;2330.296;72534457
2021-08-20;2330.3;2364.805;2319.533;2360.498;58896861
2021-08-23;2377.74;2379.567;2356.275;2371.554;48931524
2021-08-24;2378.589;2381.181;2358.58;2367.052;46484460
2021-08-25;2363.073;2376.612;2362.335;2376.163;45561225
2021-08-26;2364.234;2374.667;2361.896;2371.702;48046966
2021-08-27;2369.173;2376.033;2364.353;2373.138;40137045
2021-08-30;2377.027;2380.788;2366.61;2372.806;36352381
2021-08-31;2377.091;2379.827;2347.612;2351.247;88632559
2021-09-01;2369.511;2375.288;2356.992;2368.669;57769411
2021-09-02;2369.663;2390.189;2369.663;2388.401;62397821
2021-09-03;2388.476;2392.973;2369.733;2369.733;60159074
2021-09-06;2379.59;2398.146;2377.575;2394.263;44474791
2021-09-07;2391.555;2394.188;2369.799;2377.944;53589903
2021-09-08;2361.2;2362.875;2341.365;2347.163;67630394
2021-09-09;2329.42;2367.71;2327.57;2353.394;74645571
2021-09-10;2355.576;2364.297;2347.514;2349.674;61180241
2021-09-13;2355.102;2358.226;2335.232;2335.339;65107214
2021-09-14;2338.187;2342.718;2326.667;2341.772;65706041
2021-09-15;2338.18;2342.862;2318.628;2324.746;74628833
2021-09-16;2332.747;2354.488;2328.629;2344.028;67180016
2021-09-17;2358.635;2361.034;2321.475;2323.552;126017909
2021-09-20;2296.535;2299.805;2257.318;2272.464;106247149
2021-09-21;2273.615;2294.452;2273.436;2274.882;70868491
2021-09-22;2294.787;2302.818;2284.499;2299.146;69058296
2021-09-23;2320.107;2340.101;2316.989;2338.004;75814185
2021-09-24;2332.38;2332.382;2309.112;2313.273;60396493
2021-09-27;2329.721;2333.648;2300.584;2304.012;68956276
2021-09-28;2297.573;2299.838;2253.655;2254.024;93955455
2021-09-29;2264.745;2275.309;2250.189;2255.549;73173941
2021-09-30;2270.655;2278.195;2249.458;2259.176;84940698
2021-10-01;2224.395;2256.585;2218.204;2254.179;80588145
2021-10-04;2241.538;2254.379;2228.517;2233.298;65235079
2021-10-05;2231.748;2254.835;2223.658;2254.835;66183117
2021-10-06;2239.693;2239.834;2203.583;2221.064;88099790
2021-10-07;2245.404;2260.478;2237.771;2257.735;76690853
2021-10-08;2257.622;2259.286;2234.717;2240.223;62288936
2021-10-11;2232.504;2234.741;2215.358;2233.519;60631524
2021-10-12;2210.156;2252.398;2204.621;2251.009;67813919
2021-10-13;2246.958;2280.985;2235.673;2276.953;69919020
2021-10-14;2289.644;2298.103;2282.007;2296.771;78079125
2021-10-15;2305.962;2318.786;2298.752;2314.976;70439475
2021-10-18;2309.978;2326.441;2303.15;2311.7;79593996
2021-10-19;2319.344;2329.637;2314.149;2326.66;91460097
2021-10-20;2318.74;2326.741;2304.344;2326.251;100362071
2021-10-21;2311.558;2328.072;2307.544;2325.151;96335161
2021-10-22;2327.073;2352.038;2316.163;2348.84;91768670
2021-10-25;2352.989;2353.634;2326.72;2330.13;82216278
2021-10-26;2326.96;2352.236;2324.548;2344.2;95955537
2021-10-27;2334.079;2339.776;2320.905;2323.168;89674424
2021-10-28;2310.643;2316.024;2301.606;2313.237;85708398
2021-10-29;2297.443;2303.103;2275.358;2290.854;83510722
2021-11-01;2301.013;2310.61;2295.765;2302.258;60372222
2021-11-02;2300.569;2303.908;2288.363;2302.667;72861015
2021-11-03;2300.374;2317.67;2295.373;2317.67;74353629
2021-11-04;2330.561;2331.919;2320.415;2330.066;76284287
2021-11-05;2326.228;2333.643;2322.56;2324.898;40070030
2021-11-08;2320.731;2337.226;2319.602;2331.845;71950537
2021-11-09;2326.862;2338.949;2321.54;2327.118;69685669
2021-11-10;2324.469;2333.165;2316.639;2331.424;75682927
2021-11-11;2331.085;2351.032;2328.566;2346.462;67176175
2021-11-12;2347.523;2366.461;2345.251;2365.45;73128563
2021-11-15;2360.379;2374.707;2358.125;2374.474;62498789
2021-11-16;2379.274;2390.34;2368.971;2385.626;68117001
2021-11-17;2376.782;2384.099;2364.892;2384.099;76750292
2021-11-18;2383.24;2387.137;2366.829;2373.036;75096463
2021-11-19;2379.629;2389.111;2356.4;2373.923;106248331
2021-11-22;2378.952;2384.431;2368.568;2368.568;96234958
2021-11-23;2352.176;2357.606;2331.725;2334.315;79572909
2021-11-24;2339.779;2352.65;2324.459;2336.504;81198600
2021-11-25;2342.373;2348.46;2326.975;2335.59;63983121
2021-11-26;2266.631;2279.657;2241.65;2242.179;131840313
2021-11-29;2262.559;2286.211;2255.358;2272.275;86848881
2021-11-30;2245.207;2273.986;2229.501;2241.662;178289389
2021-12-01;2261.529;2292.883;2252.045;2290.724;82100854
2021-12-02;2261.48;2276.125;2243.667;2263.201;91299497
2021-12-03;2278.92;2283.671;2238.295;2240.833;74697541
2021-12-06;2260.31;2288.655;2247.786;2285.531;81071502
2021-12-07;2305.711;2338.676;2304.5;2334.845;94883883
2021-12-08;2332.689;2352.684;2321.147;2326.554;98329099
2021-12-09;2338.924;2340.719;2317.449;2323.893;89506640
2021-12-10;2312.11;2328.724;2308.444;2315.733;72226238
2021-12-13;2322.112;2342.509;2309.447;2310.349;67450841
2021-12-14;2319.877;2329.738;2283.204;2286.368;75916710
2021-12-15;2289.552;2302.02;2280.765;2293.456;89902174
2021-12-16;2330.765;2333.192;2304.52;2311.026;97306816
2021-12-17;2304.649;2309.606;2286.632;2305.919;116287881
2021-12-20;2260.59;2291.264;2257.792;2285.717;68809891
2021-12-21;2305.129;2319.521;2302.513;2319.521;66459718
2021-12-22;2322.545;2334.805;2312.476;2334.805;49650682
2021-12-23;2346.324;2385.665;2345.965;2385.627;55745261
2021-12-27;2381.161;2410.396;2377.764;2406.614;38237249
2021-12-28;2407.918;2422.435;2406.253;2420.474;40485189
2021-12-29;2421.554;2424.064;2410.761;2418.904;35400795
2021-12-30;2417.699;2425.203;2415.159;2419.734;46262464
2022-01-03;2424.041;2450.677;2424.041;2444.188;48665807
2022-01-04;2456.099;2466.934;2450.63;2456.172;69716482
2022-01-05;2459.476;2460.709;2442.811;2442.811;40390140
2022-01-07;2415.478;2420.354;2391.697;2400.952;93108975
2022-01-10;2413.521;2415.911;2346.566;2352.733;87427084
2022-01-11;2371.152;2387.126;2365.115;2379.189;79917625
2022-01-12;2398.981;2405.004;2374.586;2399.176;71447668
2022-01-13;2396.427;2405.239;2386.563;2397.96;73096696
2022-01-14;2376.122;2383.502;2356.002;2358.291;70580592
2022-01-17;2366.725;2372.936;2353.456;2363.12;49725915
2022-01-18;2351.499;2351.499;2309.863;2322.796;86896724
2022-01-19;2308.148;2355.271;2306.983;2332.958;83136215
2022-01-20;2343.428;2359.63;2325.381;2354.509;79338288
2022-01-21;2328.107;2331.67;2296.096;2314.063;81481644
2022-01-24;2296.646;2302.235;2211.43;2223.986;111640837
2022-01-25;2250.565;2262.955;2225.73;2239.724;113909276
2022-01-26;2259.594;2297.903;2257.042;2286.11;95768717
2022-01-27;2245.495;2290.021;2242.221;2270.125;97080525
2022-01-28;2267.62;2271.871;2232.122;2266.82;123946119
2022-01-31;2295.762;2302.163;2281.3;2290.159;92482222
2022-02-01;2309.182;2321.639;2304.095;2313.202;82825823
2022-02-02;2327.752;2331.911;2317.652;2324.477;95721601
2022-02-03;2323.04;2323.123;2275.984;2277.669;99874330
2022-02-04;2295.053;2300.247;2250.142;2254.302;88676074
2022-02-07;2269.935;2282.046;2252.121;2278.645;66396407
2022-02-08;2274.962;2291.319;2262.463;2274.398;72104598
2022-02-09;2284.875;2320.458;2283.638;2313.141;77989519
2022-02-10;2320.811;2324.672;2299.646;2314.26;75358483
2022-02-11;2291.98;2304.414;2284.326;2293.772;63460381
2022-02-14;2240.126;2247.55;2210.585;2240.965;102572979
2022-02-15;2236.846;2285.866;2234.001;2282.063;70008697
2022-02-16;2289.54;2290.948;2256.762;2263.405;113366338
2022-02-17;2267.784;2272.571;2224.246;2229.147;107497246
2022-02-18;2225.616;2231.169;2190.129;2197.717;97092499
2022-02-21;2210.445;2212.633;2140.617;2159.3;84864489
2022-02-22;2109.264;2175.995;2108.686;2157.916;93647541
2022-02-23;2163.034;2181.536;2139.679;2142.029;72651031
2022-02-24;2057.112;2094.759;2038.297;2078.063;158591345
2022-02-25;2100.793;2143.917;2074.735;2141.524;117986629
2022-02-28;2094.402;2135.216;2083.614;2134.073;160619444
2022-03-01;2122.384;2135.073;2084.933;2084.933;115244926
2022-03-02;2066.273;2107.063;2041.24;2096.534;155772559
2022-03-03;2084.981;2100.213;2044.22;2048.511;96593753
2022-03-04;2023.108;2039.325;1982.432;1985.542;124719549
2022-03-07;1924.062;2014.255;1902.22;1980.351;169900754
2022-03-08;1945.505;2019.908;1945.505;1972.043;121164774
2022-03-09;2023.643;2041.926;2000.434;2041.615;131971128
2022-03-10;2056.865;2059.901;2018.193;2038.923;116474273
2022-03-11;2047.621;2098.205;2043.758;2070.797;118421191
2022-03-14;2084.384;2115.072;2077.141;2096.44;99035291
2022-03-15;2076.274;2094.671;2044.989;2085.083;103668433
2022-03-16;2128.303;2172.447;2121.445;2167.154;131072957
2022-03-17;2177.821;2186.824;2144.688;2159.001;100928093
2022-03-18;2167.511;2178.825;2148.609;2178.825;127218307
2022-03-21;2177.643;2188.22;2166.486;2181.047;71124155
2022-03-22;2182.781;2193.883;2169.224;2182.777;75219611
2022-03-23;2189.817;2190.656;2140.726;2155.642;78661800
2022-03-24;2158.085;2158.662;2127.53;2134.165;77846993
2022-03-25;2125.617;2135.179;2100.2;2106.52;75903262
2022-03-28;2115.08;2139.006;2113.832;2124.931;79029960
2022-03-29;2144.681;2175.168;2134.841;2154.376;104796705
2022-03-30;2147.377;2148.385;2107.68;2130.3;93704466
2022-03-31;2139.588;2140.749;2092.783;2095.173;135717172
2022-04-01;2096.493;2122.132;2086.165;2119.615;87866058
2022-04-04;2125.481;2142.327;2101.183;2136.442;75030048
2022-04-05;2136.516;2149.03;2123.906;2132.523;92368597
2022-04-06;2135.02;2136.143;2080.337;2101.21;114541612
2022-04-07;2103.151;2123.876;2095.042;2108.035;92724043
2022-04-08;2123.8;2133.788;2117.082;2131.862;90173026
2022-04-11;2121.097;2127.656;2091.156;2097.707;83058202
2022-04-12;2077.293;2113.964;2063.924;2102.204;87176076
2022-04-13;2094.083;2107.131;2080.212;2098.577;73271941
2022-04-14;2099.088;2099.088;2078.629;2092.857;50273407
2022-04-19;2085.19;2102.917;2066.698;2097.892;91144798
2022-04-20;2100.702;2128.832;2095.955;2109.102;86251129
2022-04-21;2111.868;2143.357;2104.423;2126.443;90905269
2022-04-22;2100.743;2118.326;2088.096;2094.942;93356692
2022-04-25;2051.157;2071.755;2041.651;2050.638;96627525
2022-04-26;2064.288;2079.754;2018.327;2018.327;108131157
2022-04-27;2013.782;2059.762;2011.878;2048.687;122036661
2022-04-28;2062.043;2066.403;2024.14;2038.563;150125514
2022-04-29;2054.66;2075.311;2042.983;2058.898;131672197
2022-05-02;2038.473;2041.741;1895.415;2020.406;97358986
2022-05-03;2037.252;2040.999;2024.175;2034.464;79025196
2022-05-04;2030.791;2033.467;2008.975;2011.121;81480283
2022-05-05;2040.17;2045.178;1981.772;1985.128;86655751
2022-05-06;1972.952;1980.661;1939.254;1961.997;99105004
2022-05-09;1946.886;1958.849;1908.97;1914.825;90516052
2022-05-10;1932.397;1973.587;1924.848;1943.11;125501716
2022-05-11;1958.348;1977.658;1943.047;1977.468;158691553
2022-05-12;1940.647;1976.82;1936.367;1973.477;126868834
2022-05-13;1995.006;2015.899;1979.547;2011.334;85606381
2022-05-16;2005.773;2021.326;1996.252;2004.492;87927218
2022-05-17;2020.024;2039.858;2013.882;2027.339;84731785
2022-05-18;2033.615;2038.748;2001.245;2002.541;91331410
2022-05-19;1976.008;1997.347;1967.425;1992.401;92893895
2022-05-20;2007.228;2020.095;1987.781;1994.09;94941692
2022-05-23;2019.214;2025.144;1998.841;2018.872;79533149
2022-05-24;2004.102;2017.99;1995.182;2001.103;88741822
2022-05-25;2014.549;2019.778;1981.82;1981.819;49084538
2022-05-27;2021.188;2058.098;2016.096;2058.098;120147146
2022-05-30;2070.949;2086.101;2069.608;2075.277;70576399
2022-05-31;2072.81;2074.311;2042.637;2042.637;242971319
2022-06-01;2057.534;2062.945;2038.412;2041.258;85925706
2022-06-02;2049.201;2080.516;2047.093;2075.679;60962104
2022-06-03;2091.951;2092.261;2067.718;2069.414;57210728
2022-06-07;2077.501;2082.715;2054.436;2074.21;89487464
2022-06-08;2085.536;2086.199;2059.442;2069.933;67870430
2022-06-09;2061.128;2071.319;2042.188;2044.058;90583025
2022-06-10;2027.725;2030.761;1988.688;1990.795;89813731
2022-06-13;1963.171;1977.634;1948.874;1956.505;96739883
2022-06-14;1967.641;1973.123;1927.033;1931.391;99079442
2022-06-15;1952.409;1957.666;1927;1946.863;105654174
2022-06-16;1940.953;1945.694;1883.231;1890.333;108014003
2022-06-17;1896.711;1911.838;1882.92;1884.266;163165037
2022-06-20;1891.932;1900.292;1881.23;1895.245;69078731
2022-06-21;1904.25;1924.355;1900.116;1903.385;73526906
2022-06-22;1881.027;1898.753;1864.531;1895.838;91450146
2022-06-23;1885.021;1892.037;1861.74;1865.539;79985497
2022-06-27;1902.079;1930.782;1901.109;1924.841;87835175
2022-06-28;1927.577;1940.625;1911.54;1913.138;91371858
2022-06-29;1898.634;1918.499;1895.666;1908.31;120798541
2022-06-30;1884.935;1887.008;1858.117;1872.682;126285328
2022-07-01;1860.725;1897.181;1850.402;1875.939;78007675
2022-07-04;1889.164;1901.299;1881.091;1893.557;124241075
2022-07-05;1904.961;1911.819;1865.136;1866.159;123905004
2022-07-06;1889.914;1923.869;1888.34;1918.672;102067393
2022-07-07;1935.769;1955.125;1926.917;1954.579;102431487
2022-07-08;1955.773;1971.063;1943.683;1971.04;119412466
2022-07-11;1941.702;1952.766;1934.874;1937.49;182303148
2022-07-12;1924.289;1968.805;1916.688;1968.805;125303191
2022-07-13;1958.837;1963.558;1917.646;1931.267;203665859
2022-07-14;1922.152;1927.922;1885.865;1903.508;197107719
2022-07-15;1906.289;1906.617;1873.95;1903.821;138557473
2022-07-18;1920.307;1938.323;1911.787;1930.503;129315724
2022-07-19;1919.862;1961.383;1904.074;1961.118;148752494
2022-07-20;1968.111;1978.868;1950.96;1961.311;206461702
2022-07-21;1953.742;1981.917;1940.231;1975.969;145001188
2022-07-22;1973.173;1990.18;1962.656;1979.697;98515453
2022-07-25;1970.697;1981.723;1965.924;1970.887;94809229
2022-07-26;1971.189;1983.44;1961.19;1962.965;87889573
2022-07-27;1972.326;1981.71;1965.266;1971.377;103729182
2022-07-28;1982.199;1996.024;1978.449;1996.024;105940386
2022-07-29;2007.33;2035.433;2004.119;2032.527;111717579
2022-08-01;2031.994;2039.964;2000.366;2011.111;84159491
2022-08-02;1996.684;2004.136;1987.579;1993.923;95722251
2022-08-03;1990.834;2010.622;1987.555;2005.579;93921455
2022-08-04;2011.948;2026.915;2009.964;2020.828;80249264
2022-08-05;2024.22;2029.798;1998.492;1998.572;66728452
2022-08-08;2015.673;2026.875;2003.856;2017.152;75675084
2022-08-09;2013.516;2017.31;1981.723;1987.681;90970828
2022-08-10;1979.158;2025.483;1975.191;2025.483;81073451
2022-08-11;2037.157;2037.554;2016.598;2024.483;102122045
2022-08-12;2029.998;2041.086;2027.613;2032.512;75648951
2022-08-15;2039.059;2046.157;2031.012;2036.666;86823164
2022-08-16;2043.828;2059.311;2038.694;2058.937;94911403
2022-08-17;2059.575;2065.125;2031.99;2034.764;79258766
2022-08-18;2034.289;2057.778;2034.103;2053.33;106257835
2022-08-19;2044.207;2053.168;2037.875;2037.973;88484003
2022-08-22;2033.076;2035.856;1995.817;1995.992;77085140
2022-08-23;1986.787;2005.201;1980.227;1985.634;87290843
2022-08-24;1977.804;1992.444;1965.386;1983.576;76824319
2022-08-25;1995.087;1998.665;1975.51;1987.32;93816103
2022-08-26;1998.16;2000.666;1954.969;1956.168;78742891
2022-08-29;1933.967;1949.49;1919.041;1940.126;89400341
2022-08-30;1945.488;1975.591;1936.182;1942.428;169602105
2022-08-31;1950.35;1951.18;1920.234;1920.234;101042519
2022-09-01;1903.961;1907.134;1875.489;1875.488;96147899
2022-09-02;1893.355;1925.92;1882.961;1925.04;87599617
2022-09-05;1886.602;1901.71;1878.372;1898.806;95372931
2022-09-06;1898.226;1920.574;1888.86;1903.252;101259031
2022-09-07;1886.429;1902.291;1875.657;1897.762;136228909
2022-09-08;1905.705;1916.503;1872.949;1907.305;94972078
2022-09-09;1911.878;1941.098;1910.995;1934.056;99541265
2022-09-12;1943.557;1975.741;1941.768;1974.542;148275098
2022-09-13;1982.745;1985.197;1938.229;1938.228;120337105
2022-09-14;1926.604;1937.202;1910.273;1916.364;123991778
2022-09-15;1915.591;1932.351;1908.14;1911.786;204004887
2022-09-16;1894.274;1901.397;1881.505;1881.505;116068805
2022-09-19;1878.854;1885.924;1854.13;1877.918;140570555
2022-09-20;1889.034;1900.311;1856.667;1856.667;101665704
2022-09-21;1846.785;1882.24;1842.249;1878.772;111669473
2022-09-22;1851.685;1868.415;1835.38;1837.911;125045335
2022-09-23;1836.712;1840.652;1799.788;1817.962;116233443
2022-09-26;1807.022;1834.912;1805.487;1811.785;116597689
2022-09-27;1825.754;1841.737;1815.432;1829.37;149213349
2022-09-28;1812.568;1841.542;1791.369;1838.766;191055188
2022-09-29;1827.113;1828.108;1781.868;1794.39;190692987
2022-09-30;1805.616;1833.328;1796.831;1828.977;152356071
2022-10-03;1809.975;1839.509;1782.328;1839.509;150687286
2022-10-04;1860.092;1910.71;1855.837;1909.644;126716869
2022-10-05;1901.494;1907.506;1874.839;1882.921;122656766
2022-10-06;1895.726;1905.38;1875.457;1883.038;110588644
2022-10-07;1871.898;1881.939;1839.041;1841.768;100700501
2022-10-10;1826.487;1858.542;1824.023;1836.907;120457080
2022-10-11;1824.365;1844.64;1818.606;1834.098;118731299
2022-10-12;1839.26;1850.876;1826.41;1834.36;136080142
2022-10-13;1826.438;1864.666;1799.302;1856.861;134611238
2022-10-14;1880.185;1893.438;1861.787;1869.025;111995985
2022-10-17;1868.281;1916.278;1857.081;1908.376;134678663
2022-10-18;1928.987;1949.006;1922.036;1938.557;139682210
2022-10-19;1953.901;1962.995;1926.437;1926.437;191134510
2022-10-20;1919.675;1919.675;1886.738;1905.991;259010018
2022-10-21;1887.212;1910.303;1880.352;1901.506;167057672
2022-10-24;1916.624;1941.418;1905.621;1938.735;175989847
2022-10-25;1945.718;1966.727;1922.014;1965.288;144342591
2022-10-26;1965.192;1973.585;1945.166;1970.065;164222792
2022-10-27;1962.396;1974.137;1956.184;1968.229;137809729
2022-10-28;1945.458;1978.119;1945.198;1974.277;157369617
2022-10-31;1979.003;1979.003;1960.693;1968.525;205899476
2022-11-01;1980.21;1997.201;1969.48;1974.991;222857878
2022-11-02;1980.018;1991.964;1974.039;1980.523;150305458
2022-11-03;1965.646;1965.646;1945.386;1960.058;82238923
2022-11-04;1967.431;1999.018;1966.281;1999.012;120814807
2022-11-07;1990.088;2014.329;1988.249;2008.623;125290075
2022-11-08;2005.028;2039.04;2002.361;2035.987;143871757
2022-11-09;2031.029;2035.086;2018.313;2033.123;172405531
2022-11-10;2020.294;2106.634;2011.92;2106.113;172838703
2022-11-11;2119.078;2121.13;2088.575;2108.674;115099980
2022-11-14;2116.644;2120.604;2095.305;2107.986;117430101
2022-11-15;2112.782;2113.797;2086.779;2098.005;96812002
2022-11-16;2102.103;2110.468;2073.655;2074.982;100513146
2022-11-17;2077.646;2094.774;2054.357;2067.081;95836791
2022-11-18;2074.035;2095.045;2069.851;2087.368;75244178
2022-11-21;2082.204;2093.103;2072.39;2082.573;87012277
2022-11-22;2082.03;2103.354;2072.208;2096.564;85060917
2022-11-23;2103.322;2112.342;2098.544;2109.836;74692415
2022-11-24;2109.989;2118.517;2100.523;2106.753;58845557
2022-11-25;2109.898;2117.667;2103.527;2116.742;83898551
2022-11-28;2106.904;2110.822;2092.49;2096.377;84851503
2022-11-29;2103.008;2108.107;2089.857;2092.243;205039750
2022-11-30;2105.777;2120.346;2097.222;2102.423;125687875
2022-12-01;2125.526;2137.865;2115.298;2125.094;110603836
2022-12-02;2123.025;2136.838;2110.176;2129.466;127625269
2022-12-05;2128.072;2144.999;2123.886;2139.691;139196499
2022-12-06;2134.615;2145.209;2105.695;2111.284;115990614
2022-12-07;2107.528;2109.772;2082.815;2088.427;92127116
2022-12-08;2093.313;2099.769;2085.678;2091.88;114687272
2022-12-09;2102.714;2120.762;2099.354;2116.447;88407513
2022-12-12;2104.844;2111.396;2095.222;2108.924;141468412
2022-12-13;2115.337;2162.303;2106.803;2140.696;124618668
2022-12-14;2136.498;2149.811;2111.474;2139.029;141308252
2022-12-15;2116.044;2119.102;2079.522;2079.522;185468604
2022-12-16;2076.776;2084.439;2043.732;2046.094;91691733
2022-12-19;2054.171;2061.937;2044.521;2047.981;94413610
2022-12-20;2029.444;2043.875;2023.765;2036.419;89500150
2022-12-21;2045.229;2066.05;2043.074;2065.128;82993686
2022-12-22;2065.101;2076.696;2039.898;2043.297;82993686
2022-12-23;2043.975;2061.164;2043.975;2054.329;71383173
2022-12-27;2068.815;2079.662;2062.804;2067.607;65165199
2022-12-28;2067.558;2070.408;2048.163;2052.762;59267188
2022-12-29;2050.717;2075.413;2042.826;2075.313;58615897
2022-12-30;2067.671;2072.239;2043.23;2043.404;76373016
2023-01-02;2056.932;2075.756;2054.801;2075.756;73298158
2023-01-03;2070.019;2104.63;2069.673;2090.026;86273111
2023-01-04;2096.813;2120.547;2095.511;2120.349;105746476
2023-01-05;2114.986;2137.538;2110.414;2137.441;65471469
2023-01-09;2161.92;2191.823;2160.589;2191.823;128806399
2023-01-10;2178.902;2184.186;2168.612;2180.703;82022648
2023-01-11;2183.818;2216.883;2183.4;2207.795;135516903
2023-01-12;2213.934;2234.695;2200.287;2225.274;157036427
2023-01-13;2222.155;2225.874;2204.742;2217.184;127285618
2023-01-16;2222.156;2226.075;2208.967;2225.103;92927386
2023-01-17;2221.241;2225.221;2209.961;2212.834;131876960
2023-01-18;2221.796;2234.505;2211.74;2218.736;105822795
2023-01-19;2202.327;2210.099;2173.892;2173.892;123980048
2023-01-20;2185.662;2197.734;2178.998;2197.422;138567742
2023-01-23;2208.171;2226.239;2204.613;2224.529;100264562
2023-01-24;2227.299;2229.457;2204.422;2216.166;92678226
2023-01-25;2215.787;2218.954;2193.52;2204.296;89606137
2023-01-26;2204.299;2208.687;2184.036;2190.526;153801302
2023-01-27;2198.129;2204.148;2187.289;2197.659;106773109
2023-01-30;2190.24;2204.23;2183.394;2200.081;116253062
2023-01-31;2197.613;2202.894;2184.344;2198.539;127127907
2023-02-01;2197.106;2215.465;2195.512;2210.131;186175676
2023-02-02;2228.291;2287.544;2226.35;2287.401;194038943
2023-02-03;2271.756;2295.299;2265.284;2294.517;133187285
2023-02-06;2281.109;2282.729;2253.044;2258.204;107860062
2023-02-07;2262.332;2267.289;2250.073;2254.8;100428884
2023-02-08;2266.672;2269.51;2244.101;2244.139;139345700
2023-02-09;2260.127;2265.722;2232.147;2235.372;99088965
2023-02-10;2226.434;2227.29;2189.09;2200.772;86347370
2023-02-13;2209.633;2234.983;2206.856;2233.182;90507805
2023-02-14;2239.451;2254.384;2224.797;2232.453;115965577
2023-02-15;2229.478;2255.466;2224.93;2255.135;103798369
2023-02-16;2265.218;2268.931;2241.956;2256.544;133875074
